id,price,bedrooms,bathrooms,floors,sqft_living,view,grade,waterfront,yr_built,yr_renovated,lat,long
2303900045,1580000.0,4,2.5,2.0,4570,4,12,0,1948,1985,47.7282,-122.37200000000001
1254200045,635000.0,5,2.75,1.5,2620,0,7,0,1911,0,47.6806,-122.38799999999999
8731730710,215000.0,3,1.0,1.0,1180,0,7,0,1970,0,47.39,-122.166
9528104109,530000.0,3,2.5,3.0,1365,0,7,0,2003,0,47.6776,-122.324
3298700012,295000.0,2,1.0,1.0,720,0,6,0,1943,0,47.5245,-122.354
7967700570,245000.0,3,2.25,1.0,1350,0,7,0,1981,0,47.3593,-122.289
1402200140,400000.0,6,2.5,1.0,3060,0,8,0,1967,0,47.4379,-122.146
3797300140,303000.0,3,2.75,2.0,1850,0,8,0,1993,0,47.1928,-122.01
2481200140,330000.0,3,1.75,1.5,1320,0,7,0,1970,0,47.5695,-121.902
3582900310,700000.0,3,1.75,2.0,1990,3,9,0,1980,0,47.7439,-122.262
1352300990,126000.0,1,1.0,1.0,610,0,5,0,1922,0,47.4865,-122.197
1525059074,850000.0,4,1.0,1.5,2500,0,7,0,1955,0,47.6488,-122.15299999999999
3876000710,405000.0,3,2.0,1.0,1440,0,7,0,1965,0,47.7243,-122.185
1994200260,869900.0,6,4.5,2.0,2750,0,8,0,1987,0,47.6883,-122.335
1121000058,485000.0,3,1.75,1.0,1790,2,8,0,1951,0,47.5412,-122.37700000000001
1407300012,400000.0,2,2.0,2.0,1050,0,8,0,2004,0,47.6181,-122.302
1565930070,299950.0,3,2.5,2.0,1780,0,7,0,2011,0,47.386,-122.04700000000001
3574900030,585000.0,4,2.5,2.0,2200,0,8,0,1994,0,47.733000000000004,-122.225
5100401441,495000.0,4,2.0,2.0,1720,0,7,0,1938,1980,47.6929,-122.321
3629940160,2200000.0,5,4.5,2.0,5840,0,12,0,2006,0,47.5457,-121.991
7715800390,447000.0,3,2.25,2.0,1520,0,7,0,1984,0,47.6273,-122.059
1682000160,206000.0,3,1.0,1.0,1320,0,7,0,1968,0,47.312,-122.18299999999999
952007055,500000.0,3,1.0,1.0,1070,0,7,0,1930,0,47.5627,-122.383
3790700070,302500.0,4,2.5,2.0,1990,0,8,0,1994,0,47.3585,-122.191
3134100023,1250000.0,4,4.25,2.0,4980,3,9,0,1982,0,47.6406,-122.101
1862400292,391000.0,2,1.0,1.0,890,0,6,0,1946,0,47.6966,-122.368
4123800270,250000.0,3,2.0,2.0,1440,0,7,0,1986,0,47.3784,-122.046
3448700070,435000.0,4,2.5,2.0,2440,0,7,0,2003,0,47.4891,-122.149
9133600135,160000.0,4,2.25,1.0,1800,0,7,0,1962,0,47.4874,-122.223
6163901913,451000.0,5,3.0,1.0,2260,0,7,0,2003,0,47.7508,-122.322
1446403305,206000.0,2,1.0,1.0,810,0,6,0,1944,0,47.4882,-122.325
59000445,590000.0,4,2.75,2.0,2240,0,7,0,1940,0,47.5785,-122.402
7510700030,695000.0,3,2.5,2.0,4560,0,9,0,1986,0,47.621,-122.03
1722059222,350000.0,3,1.5,1.0,1550,0,7,0,1954,0,47.394,-122.20200000000001
8127700132,1236300.0,5,3.5,2.0,3180,0,10,0,2001,0,47.6423,-122.39399999999999
1774000030,395000.0,6,2.25,1.0,2950,0,7,0,1970,0,47.7476,-122.087
4058800135,419000.0,5,3.0,2.0,2190,0,7,0,1999,0,47.5049,-122.23899999999999
8682281600,592350.0,2,2.0,1.0,1570,0,8,0,2006,0,47.708999999999996,-122.01700000000001
8562740520,855000.0,5,3.25,2.0,3420,0,9,0,2003,0,47.5366,-122.06700000000001
3982700125,771000.0,4,2.5,2.0,2420,0,9,0,1991,0,47.6893,-122.197
1120069036,325000.0,3,2.25,1.0,1570,3,7,0,1967,0,47.2377,-122.016
3592500800,1850000.0,5,3.25,2.0,3680,0,9,0,1925,0,47.6341,-122.304
7905200310,545000.0,4,1.75,1.0,1910,0,7,0,1953,0,47.5693,-122.391
7577700136,615000.0,3,1.75,1.0,1780,0,7,0,1927,0,47.5696,-122.38600000000001
2629600016,625500.0,2,1.0,1.0,2160,0,6,0,1953,0,47.6981,-122.286
9262800002,232000.0,3,1.5,1.0,1460,0,7,0,1966,0,47.3182,-122.271
2892700041,168000.0,3,1.5,1.0,1370,0,6,0,1963,0,47.4499,-122.189
2892700041,238000.0,3,1.5,1.0,1370,0,6,0,1963,0,47.4499,-122.189
4136950070,260000.0,3,2.5,2.0,1500,0,8,0,1998,0,47.2625,-122.221
2354300550,460000.0,3,1.75,1.0,1210,0,7,0,1951,0,47.5294,-122.03299999999999
7740100260,900000.0,3,2.5,1.0,2850,1,8,0,1952,2008,47.748000000000005,-122.288
6163901352,289950.0,3,1.0,1.0,1090,0,6,0,1947,2006,47.7562,-122.318
2025700200,265000.0,3,1.75,1.0,1450,0,7,0,1991,0,47.3482,-122.037
1775801090,465000.0,4,2.25,1.0,1820,0,8,0,1977,0,47.7415,-122.096
1138000070,370000.0,3,1.5,1.0,1320,0,7,0,1971,0,47.7126,-122.211
1823049046,240000.0,2,1.5,1.0,1670,0,7,0,1941,1963,47.4864,-122.348
7227801580,232000.0,4,2.0,1.0,1440,0,5,0,1943,0,47.5072,-122.181
4364700875,237502.0,3,1.0,1.0,980,0,7,0,1951,0,47.5256,-122.375
8127700390,1280000.0,4,3.5,2.0,4340,0,10,0,2008,0,47.6427,-122.397
9560500105,957000.0,4,2.25,1.0,2860,0,8,0,1966,0,47.588,-122.16799999999999
8651411420,218000.0,3,1.5,1.0,1140,0,6,0,1970,0,47.3684,-122.08
1274500240,205000.0,3,1.5,1.0,1120,0,7,0,1968,0,47.3632,-122.11
3278602190,350000.0,3,3.25,2.0,1460,0,8,0,2006,0,47.5481,-122.374
873900240,256000.0,4,2.5,2.0,2050,0,7,0,2002,0,47.3527,-122.315
3834000520,275000.0,3,1.0,1.0,1250,0,7,0,1952,0,47.7289,-122.291
4224100030,372000.0,4,2.5,2.0,2520,0,9,0,1990,0,47.3893,-122.21600000000001
5710500060,688888.0,3,3.25,1.5,2580,1,9,0,1978,0,47.5314,-122.054
203101370,170000.0,2,1.0,2.0,1200,0,7,0,1976,0,47.6337,-121.961
4039300140,530000.0,5,2.25,1.0,2140,0,7,0,1962,0,47.6071,-122.137
3629920990,905000.0,4,3.25,2.0,3440,0,11,0,2006,0,47.5429,-121.995
6882510060,365000.0,4,2.5,1.0,1800,0,7,0,1979,0,47.5303,-122.28
2597150270,312000.0,4,2.5,1.0,1790,0,7,0,1981,0,47.4061,-122.18799999999999
4365200445,400000.0,2,1.75,1.0,1250,0,7,0,1922,1968,47.5242,-122.37100000000001
6145601819,278750.0,2,2.0,1.0,800,0,6,0,1936,0,47.7024,-122.346
3447000030,510000.0,3,2.0,1.0,1410,0,8,0,1965,0,47.5718,-122.12700000000001
4442800162,527700.0,2,2.25,3.0,1330,0,8,0,2009,0,47.6904,-122.395
1698900075,740000.0,4,2.75,1.5,2890,0,9,0,1931,0,47.6419,-122.351
9432750070,512000.0,4,2.5,2.0,2550,0,9,0,1996,0,47.4836,-122.13600000000001
3204850140,362000.0,5,2.5,2.0,2880,0,8,0,2001,0,47.3747,-122.185
1446401550,225000.0,3,1.0,1.0,660,0,5,0,1940,0,47.4842,-122.33
3904901840,491500.0,3,2.25,2.0,1470,0,7,0,1985,0,47.5672,-122.01799999999999
3299200075,429950.0,4,1.75,1.0,1700,0,8,0,1959,0,47.7453,-122.351
2206500550,375000.0,3,1.0,1.0,1040,0,7,0,1955,0,47.5765,-122.155
2112700370,199400.0,2,1.0,1.0,880,0,6,0,1916,0,47.5331,-122.352
4397010350,364900.0,4,2.5,2.0,2490,2,9,0,1996,0,47.3831,-122.147
4364700885,324950.0,3,1.5,1.0,1210,0,7,0,1941,0,47.5255,-122.374
1498301672,467000.0,5,2.0,1.0,2080,0,6,0,1909,0,47.5858,-122.30799999999999
3992700326,380000.0,3,1.0,1.0,1380,0,7,0,1954,0,47.7134,-122.288
5438000060,250000.0,3,2.25,1.0,1620,0,7,0,1966,0,47.4437,-122.194
9550200370,700000.0,4,1.0,1.5,1680,0,7,0,1921,0,47.6663,-122.33200000000001
3977630270,206990.0,3,1.0,1.0,1330,0,6,0,1976,0,47.3174,-122.12700000000001
475001000,670000.0,3,1.75,1.0,1730,0,7,0,1928,0,47.6662,-122.36399999999999
3426059050,315000.0,2,1.0,1.0,790,0,6,0,1955,1984,47.6978,-122.164
4137000070,319950.0,3,2.5,2.0,2240,0,8,0,1985,0,47.265,-122.22
2759500105,419000.0,3,1.5,1.0,1500,0,7,0,1958,0,47.7741,-122.38
4137010310,205000.0,3,2.0,1.0,1800,0,8,0,1989,0,47.2623,-122.21700000000001
5616000030,335000.0,4,2.5,2.0,1980,0,7,0,2004,0,47.3495,-122.04
9266700295,397000.0,3,1.75,1.0,1340,0,7,0,1953,0,47.693999999999996,-122.348
9828200187,370000.0,2,1.0,1.0,750,0,7,0,1908,1995,47.6175,-122.301
6061400160,330000.0,4,2.25,1.0,1790,0,7,0,1969,0,47.5126,-122.149
4139420640,1785000.0,4,3.5,1.0,5490,4,12,0,1996,0,47.5511,-122.11399999999999
4022900197,399000.0,3,2.0,1.0,1940,0,7,0,1978,0,47.773999999999994,-122.28299999999999
3221069035,400000.0,4,1.75,2.0,2670,4,8,0,1972,0,47.2585,-122.061
2591730200,249900.0,3,2.0,1.0,1220,0,7,0,1994,0,47.3523,-122.059
9165100260,717000.0,3,1.5,1.0,1310,0,7,0,1956,0,47.6821,-122.39200000000001
5201810060,319000.0,4,2.5,2.0,1930,0,8,0,1995,0,47.4016,-122.166
5499200060,635000.0,4,3.0,2.0,2100,0,8,0,1972,0,47.6807,-122.291
1568100060,355000.0,3,1.0,1.0,1180,0,7,0,1977,0,47.7372,-122.294
4139910160,1600000.0,5,3.25,2.0,4320,0,12,0,1990,0,47.5461,-122.12200000000001
6743700060,585000.0,4,1.75,1.0,3140,0,7,0,1951,1983,47.6941,-122.17299999999999
7258200060,320000.0,3,2.0,1.0,2320,0,7,0,1960,0,47.5141,-122.316
5127000810,305495.0,3,1.75,2.0,2110,0,7,0,1966,0,47.4744,-122.154
2011400520,240000.0,4,2.0,1.0,1790,1,7,0,1960,0,47.3965,-122.321
1953400510,199950.0,5,2.5,1.0,1740,0,7,0,1959,0,47.3904,-122.29899999999999
2450500060,1620000.0,4,3.25,2.0,3820,0,10,0,2005,0,47.5837,-122.194
2623039082,770000.0,3,3.5,2.0,2050,4,9,1,1930,0,47.4536,-122.376
3204400030,255000.0,4,2.25,2.0,1680,0,8,0,2002,0,47.3258,-122.186
2473370890,289000.0,4,2.25,1.0,1930,0,8,0,1974,0,47.4501,-122.12799999999999
3343901401,494500.0,4,3.0,2.0,3760,0,8,0,2002,0,47.5161,-122.191
4376700030,746000.0,3,2.25,1.0,2370,0,8,0,1973,0,47.6366,-122.09899999999999
1072000400,385000.0,4,3.0,2.0,2120,0,8,0,1978,0,47.4745,-122.141
2193330030,688100.0,4,2.5,2.0,2370,0,8,0,1987,0,47.6915,-122.09899999999999
4083300070,870300.0,4,2.5,1.5,2350,0,8,0,1910,0,47.6605,-122.335
2241700075,310000.0,3,1.0,1.5,1180,0,7,0,1956,0,47.7416,-122.32700000000001
9250900111,500000.0,3,2.5,2.0,2270,0,8,0,1999,0,47.7733,-122.351
9412700160,255000.0,3,2.25,1.0,1830,0,7,0,1977,0,47.3925,-122.161
1118001360,1475000.0,3,2.75,1.0,3910,0,9,0,1949,0,47.6324,-122.289
4383500030,154500.0,3,1.0,1.0,890,0,6,0,1957,0,47.4388,-122.32799999999999
2558630060,425000.0,3,2.25,1.0,1820,0,7,0,1974,0,47.7241,-122.16799999999999
1150000400,700000.0,4,2.5,2.0,2440,0,10,0,1988,0,47.56100000000001,-122.01899999999999
5244801275,410500.0,2,1.0,1.0,1110,0,6,0,1916,0,47.6436,-122.352
1839920160,432000.0,3,2.0,1.0,1870,0,7,0,1969,0,47.7244,-122.179
9834200030,530000.0,3,1.5,1.5,1240,0,8,0,1914,0,47.5745,-122.291
3288200710,465000.0,3,2.0,1.0,1560,0,7,0,1967,0,47.7294,-122.186
3904980320,498688.0,3,2.5,2.0,1910,0,8,0,1989,0,47.5752,-122.009
2927600435,573500.0,3,1.0,1.0,2200,0,9,0,1952,0,47.4527,-122.37200000000001
1321740260,349900.0,4,2.75,2.0,2530,0,8,0,1994,0,47.288999999999994,-122.344
7809200055,220000.0,3,1.0,1.0,1130,0,7,0,1958,0,47.4965,-122.176
3298700671,260000.0,2,1.0,1.0,820,0,6,0,1918,0,47.52,-122.354
1231000640,290000.0,2,1.0,1.0,960,0,6,0,1918,0,47.5554,-122.26700000000001
1498303905,615000.0,4,1.5,1.5,1980,0,8,0,1930,0,47.583999999999996,-122.294
7491010060,730000.0,4,3.5,2.0,3370,0,10,0,2001,0,47.7196,-122.223
8835800350,1950000.0,4,3.25,2.0,7420,3,12,0,2002,0,47.4548,-121.764
8856960260,332500.0,3,2.25,2.0,1800,0,7,0,1995,0,47.3879,-122.03200000000001
1088810160,650000.0,5,3.5,2.0,3990,0,9,0,1990,0,47.74100000000001,-122.208
3931900510,1400000.0,4,2.5,3.0,4070,0,8,0,2002,0,47.6838,-122.32700000000001
9567800435,465000.0,4,1.75,1.5,1640,0,7,0,1915,0,47.7649,-122.205
2806000560,690000.0,4,3.25,2.0,3730,0,10,0,1990,0,47.5775,-122.01899999999999
2473101360,289900.0,3,1.75,1.0,1220,0,7,0,1966,0,47.4492,-122.15700000000001
2288900140,1620000.0,3,3.5,2.0,3490,0,9,0,2009,0,47.6385,-122.281
9320990140,339950.0,3,2.5,2.0,1730,0,7,0,1999,0,47.431999999999995,-122.329
8731982050,367999.0,4,2.75,1.5,3430,0,8,0,1972,0,47.3183,-122.382
705700240,380000.0,4,2.5,2.0,2320,0,7,0,1994,0,47.3828,-122.02600000000001
4335000030,440000.0,3,1.75,1.0,2030,0,7,0,1953,0,47.451,-122.365
2806300070,975000.0,5,4.0,2.0,4850,0,10,0,1977,0,47.6426,-122.15799999999999
5631501323,309500.0,3,1.5,1.0,1340,0,7,0,1968,0,47.74100000000001,-122.234
3738900105,350000.0,3,1.0,1.0,1130,0,6,0,1948,0,47.7359,-122.306
2781270400,215000.0,2,2.0,2.0,1180,0,6,0,2005,0,47.3487,-122.021
3336001360,254000.0,2,1.0,1.0,910,0,6,0,1943,0,47.5253,-122.266
2464400435,567000.0,3,1.75,1.5,1630,3,7,0,1908,0,47.6851,-122.322
2025049114,402000.0,2,1.0,2.0,710,0,7,0,1943,0,47.6412,-122.329
1523089012,365000.0,4,1.0,1.0,1520,0,5,0,1948,0,47.4742,-121.76899999999999
7305300695,625000.0,4,2.5,2.0,2820,0,9,0,2014,0,47.7538,-122.325
9269200340,432000.0,4,1.75,1.5,1970,0,7,0,1942,0,47.534,-122.37299999999999
1402100070,335500.0,5,3.0,1.0,2240,0,8,0,1968,0,47.4416,-122.149
2998300060,672500.0,2,1.75,1.0,1860,2,8,0,1956,0,47.5751,-122.40700000000001
8113101000,336000.0,4,1.0,1.5,1780,0,6,0,1919,0,47.5486,-122.27799999999999
1388600070,294400.0,4,2.5,2.0,1788,0,7,0,1990,0,47.2883,-122.21799999999999
8944600060,541900.0,3,2.5,2.0,1880,0,8,0,1988,0,47.6091,-122.147
8860310240,505000.0,3,1.75,1.0,2300,0,8,0,1977,0,47.6884,-122.12799999999999
8016250060,255000.0,3,2.5,2.0,1610,0,7,0,1994,0,47.3657,-122.17299999999999
2061800045,435000.0,6,2.5,1.0,2270,0,7,0,1964,0,47.7722,-122.204
2652500070,636000.0,2,1.75,1.5,1230,0,7,0,1925,0,47.6423,-122.361
3622069114,655000.0,4,3.5,2.0,3420,0,9,0,2004,0,47.3554,-121.986
4438000075,280500.0,3,1.5,1.0,1670,0,7,0,1953,0,47.4283,-122.323
2776600002,520000.0,2,1.0,1.0,1120,0,7,0,1946,0,47.6924,-122.37200000000001
241900060,354000.0,4,2.5,2.0,2580,0,8,0,2005,0,47.4042,-122.205
5151800045,810000.0,5,2.75,1.0,3847,2,9,0,1975,0,47.3379,-122.322
3221059036,400000.0,4,2.5,1.5,3630,0,9,0,1979,0,47.2617,-122.19
7504020960,879900.0,4,2.75,1.0,3580,0,10,0,1979,0,47.6319,-122.05
1924059319,1288000.0,5,4.0,2.0,4050,0,10,0,1980,0,47.56,-122.225
4067600160,902500.0,3,3.5,2.0,3240,0,10,0,1992,0,47.3388,-122.03299999999999
9828700685,900000.0,3,1.75,1.5,1540,0,7,0,1902,0,47.6187,-122.295
4307330070,419500.0,4,2.5,2.0,2550,2,7,0,2003,0,47.4793,-122.18
6822100310,685000.0,4,2.0,1.0,2340,0,8,0,1953,0,47.6495,-122.40100000000001
3295900520,429950.0,4,2.5,2.0,2320,0,8,0,2004,0,47.4798,-122.13600000000001
1773100310,464950.0,4,2.5,2.0,1640,0,7,0,2011,0,47.559,-122.365
9407000990,239900.0,2,1.0,1.0,910,0,6,0,1983,0,47.4463,-121.771
1472800160,406250.0,4,3.25,2.0,2550,0,8,0,1990,0,47.7324,-121.963
7787110370,447000.0,4,2.5,2.0,2660,0,8,0,1997,0,47.4831,-121.781
3041700570,466800.0,3,2.5,2.0,1480,0,7,0,1996,0,47.6595,-122.186
3999200310,674000.0,4,2.5,1.0,2810,0,7,0,1962,0,47.5846,-122.12
1931300955,525000.0,1,1.0,1.0,830,0,7,0,1924,0,47.6557,-122.348
2591720160,674950.0,3,2.75,2.0,3510,0,10,0,1990,0,47.3735,-122.01799999999999
8691510310,374900.0,3,2.5,2.0,2480,0,7,0,2004,0,47.4389,-122.116
9831200520,1443920.0,4,3.0,2.5,3720,0,9,0,1905,0,47.6282,-122.322
8123710070,559500.0,3,2.25,2.0,2150,0,8,0,1984,0,47.7179,-122.113
7852170370,522500.0,3,2.5,2.0,2370,0,9,0,2003,0,47.5427,-121.863
3528000310,1130000.0,5,2.5,2.0,4310,0,10,0,1988,0,47.6662,-122.056
6403500570,498500.0,5,2.75,2.0,2990,0,8,0,1996,0,47.4944,-122.162
6021501420,571000.0,4,1.0,1.5,1350,0,8,0,1930,0,47.6885,-122.38600000000001
723069128,543000.0,2,2.0,1.5,2370,0,7,0,1992,0,47.5007,-122.088
3329530030,271920.0,3,2.0,1.0,1410,0,7,0,1985,0,47.3315,-122.265
723049326,104950.0,2,1.0,1.0,1170,0,6,0,1949,0,47.497,-122.346
7215721070,485500.0,4,2.5,2.0,1800,0,8,0,1999,0,47.5998,-122.014
3179101580,1210000.0,4,2.75,2.0,3650,2,9,0,1951,2003,47.6756,-122.275
2025700270,260250.0,3,1.75,1.0,1490,0,7,0,1993,0,47.3473,-122.037
8691300260,875909.0,4,2.5,2.0,3610,0,10,0,1996,0,47.5868,-121.97399999999999
5112800060,455000.0,4,1.75,1.0,2050,0,7,0,1959,0,47.4492,-122.084
2112700240,309000.0,3,1.0,1.5,1092,0,6,0,1918,0,47.5321,-122.354
8732190990,229000.0,4,2.25,1.0,2010,0,8,0,1979,0,47.3086,-122.396
537000416,250000.0,3,2.0,2.0,1680,0,7,0,1953,0,47.3255,-122.305
3761700251,600000.0,4,2.0,1.0,2510,0,9,0,1960,0,47.7219,-122.258
625100181,535000.0,4,2.5,2.0,2280,0,8,0,2004,0,47.7237,-122.07600000000001
7202261260,571000.0,3,2.5,2.0,2510,0,7,0,2001,0,47.6895,-122.041
7856410030,1030000.0,5,2.75,1.0,3190,3,9,0,1976,0,47.5641,-122.16
8128600060,600000.0,4,3.25,2.0,4690,2,10,0,1995,0,47.7718,-122.28299999999999
1775800860,469500.0,3,2.25,1.0,1850,0,7,0,1977,0,47.7408,-122.101
3303980140,1150000.0,4,3.0,2.0,4160,0,11,0,2001,0,47.5182,-122.149
4206901200,785000.0,4,1.5,1.5,2220,0,8,0,1925,0,47.6564,-122.325
11500240,872750.0,3,2.5,2.0,2870,0,10,0,1991,0,47.6944,-122.102
6383500295,900000.0,4,2.75,1.0,3950,3,10,0,1955,0,47.6969,-122.384
7849202220,350000.0,2,1.75,1.5,1740,0,8,0,2002,0,47.526,-121.82799999999999
2260300060,2575000.0,5,3.0,1.0,4780,0,10,0,1975,0,47.6242,-122.23899999999999
7701950060,940000.0,4,2.5,1.0,3160,0,10,0,1980,0,47.6418,-122.15700000000001
5153200486,185000.0,5,1.75,1.0,1990,0,7,0,1955,0,47.3325,-122.35
205000310,850000.0,4,3.5,2.0,3920,0,10,0,1996,0,47.6316,-121.988
920069053,201000.0,3,1.0,1.0,960,0,7,0,1963,0,47.238,-122.039
6141100445,499000.0,2,1.5,2.0,1540,0,7,0,1980,0,47.7189,-122.353
8809200070,315000.0,4,2.5,2.0,1970,0,7,0,2002,0,47.515,-122.164
3905080310,509950.0,3,2.5,2.0,1880,0,8,0,1993,0,47.5666,-121.999
393000311,286300.0,3,2.75,1.0,2000,0,8,0,1964,0,47.5066,-122.259
3127200036,590000.0,3,2.5,2.0,1990,0,8,0,1997,0,47.705,-122.20100000000001
123039128,325000.0,4,1.0,1.5,1400,0,6,0,1948,0,47.5166,-122.361
2896310160,625000.0,4,2.5,2.0,3190,0,9,0,1997,0,47.3425,-122.03
5272200045,378000.0,3,1.5,1.0,1000,0,7,0,1947,0,47.7144,-122.319
9211500520,239950.0,3,1.75,1.0,1670,0,7,0,1978,0,47.2975,-122.38
3589500260,550000.0,4,2.0,1.0,2100,0,7,0,1924,0,47.6699,-122.31700000000001
3330500335,325000.0,2,1.0,1.0,1010,0,6,0,1903,0,47.5532,-122.28
9445300045,831000.0,4,2.5,1.5,2030,0,7,0,1926,0,47.6547,-122.34
114100354,249000.0,3,1.0,1.0,1090,0,6,0,1950,0,47.7743,-122.26
1775920340,484000.0,4,1.75,1.0,2440,0,7,0,1976,0,47.7406,-122.11
8946700140,395000.0,4,3.0,2.0,2500,0,9,0,2002,0,47.3325,-122.16799999999999
8651610240,839900.0,4,2.5,2.0,3420,0,9,0,2002,0,47.6388,-122.064
1237500105,760000.0,4,2.5,2.0,2850,0,8,0,1998,0,47.6759,-122.161
9151600106,750000.0,4,1.5,1.5,2030,0,8,0,1927,0,47.5855,-122.383
1118000340,3000000.0,5,3.75,2.0,4590,0,11,0,1927,0,47.6389,-122.288
7853230570,440000.0,3,2.5,2.0,2230,0,7,0,2004,0,47.5308,-121.84700000000001
4353700200,501000.0,2,1.75,1.0,1810,0,8,0,1962,1980,47.5695,-122.087
7228501805,739000.0,6,4.5,2.0,4000,0,7,0,1978,0,47.6146,-122.306
9541800075,685650.0,3,1.75,1.0,1490,0,8,0,1958,0,47.5919,-122.175
3425069083,1005000.0,4,4.5,2.0,4225,0,11,0,1985,0,47.6118,-122.024
7613700270,980000.0,4,1.75,1.5,2120,0,8,0,1929,0,47.6601,-122.275
6882200140,275000.0,3,1.5,1.0,1030,0,7,0,1968,0,47.5069,-122.189
2473380400,319950.0,4,1.75,1.0,2310,0,7,0,1976,0,47.4569,-122.165
3579000370,448500.0,3,2.25,2.0,1830,0,8,0,1985,0,47.7466,-122.249
2623029078,437000.0,5,2.0,1.5,2120,0,7,0,1913,0,47.4558,-122.507
3124049196,330000.0,4,1.5,1.0,2500,0,7,0,1966,0,47.5212,-122.339
3374500240,365000.0,3,2.5,2.0,2470,0,8,0,1990,0,47.4096,-122.17
8911000445,329000.0,2,1.0,1.0,940,0,6,0,1916,0,47.7067,-122.354
1066100260,681500.0,5,2.75,1.0,3260,0,8,0,1964,0,47.6169,-122.104
7205850030,566000.0,3,2.25,1.0,1660,0,8,0,1980,0,47.6889,-122.12799999999999
1330910370,897500.0,4,3.0,2.0,4370,0,10,0,1984,0,47.6573,-122.03399999999999
11520370,738000.0,3,2.5,2.0,2620,0,9,0,1995,0,47.6972,-122.116
3327000070,185000.0,3,1.75,1.0,1500,0,7,0,1968,0,47.3141,-122.19200000000001
2594200350,445000.0,2,1.0,1.0,910,1,7,0,1936,0,47.5145,-122.39
2724049185,175000.0,3,1.75,1.0,1430,0,6,0,1957,0,47.5388,-122.275
3123800125,315000.0,2,1.0,1.0,900,0,6,0,1941,0,47.5148,-122.38600000000001
3298200320,445000.0,4,1.75,1.0,1250,0,6,0,1959,0,47.62,-122.12
2068000270,1400000.0,5,3.0,1.0,3850,0,9,0,1964,0,47.6425,-122.21799999999999
7732500700,832500.0,4,2.5,2.0,3450,0,10,0,1987,0,47.7302,-122.10600000000001
7851990240,771150.0,4,3.5,2.0,3950,0,10,0,2001,0,47.5414,-121.869
3423049269,225000.0,4,1.5,1.5,1950,0,6,0,1939,0,47.4364,-122.28200000000001
7852150200,389950.0,3,2.5,2.0,1700,0,7,0,2003,0,47.5333,-121.87
7853230270,435000.0,3,2.5,2.0,2370,0,7,0,2004,0,47.5288,-121.846
1965200075,845000.0,3,1.75,2.0,1600,0,7,0,1929,0,47.6447,-122.32700000000001
1959700445,1300000.0,4,1.75,2.0,4060,0,9,0,1924,0,47.6437,-122.321
1250200765,350000.0,3,2.25,2.0,1322,0,8,0,2005,0,47.5976,-122.29799999999999
3275300270,250000.0,3,1.75,1.0,1140,0,7,0,1983,0,47.2598,-122.311
7548300751,370000.0,2,1.5,2.0,1280,0,7,0,2007,0,47.5872,-122.30799999999999
9526600260,750000.0,4,2.5,2.5,3080,0,8,0,2008,0,47.7066,-122.11200000000001
2880100240,439950.0,2,1.75,1.0,1210,0,7,0,1906,0,47.6789,-122.365
5253300320,395000.0,4,1.75,1.0,1950,0,7,0,1962,0,47.7492,-122.336
2291400566,375000.0,4,1.0,1.5,1450,0,6,0,1947,0,47.7061,-122.34700000000001
103400160,263000.0,3,2.25,2.0,1590,0,7,0,1991,0,47.2857,-122.3
1951600240,185000.0,3,1.0,1.5,1240,0,7,0,1959,0,47.37,-122.29700000000001
224069129,500000.0,3,1.0,1.0,1440,0,7,0,1974,0,47.591,-122.01
5608000860,920000.0,4,2.5,2.0,3470,0,10,0,1993,0,47.553999999999995,-122.095
424069271,936000.0,7,3.75,2.0,5100,0,10,0,2001,0,47.595,-122.04
8964800390,1500000.0,3,1.75,1.0,2430,2,8,0,1952,0,47.6201,-122.209
7533800885,1100000.0,3,2.25,1.0,2420,0,8,0,1948,0,47.6867,-122.275
2312400200,247000.0,3,2.5,1.0,1510,0,7,0,1990,0,47.3482,-122.3
3226049267,289500.0,3,1.0,1.0,1200,0,7,0,1947,0,47.6981,-122.325
7852130640,432500.0,3,2.5,2.0,2240,0,7,0,2002,0,47.5356,-121.881
9530101535,680000.0,3,1.75,1.0,1870,0,7,0,1920,0,47.6663,-122.35700000000001
6822100030,589000.0,3,1.0,1.5,1110,0,7,0,1932,0,47.6496,-122.40299999999999
1090000036,756450.0,4,2.0,1.5,3210,0,7,0,1914,0,47.5322,-122.391
6619910260,536650.0,3,1.75,1.0,2090,0,8,0,1975,0,47.7149,-122.22200000000001
342000036,540000.0,3,2.25,2.0,1320,0,7,0,1994,0,47.6081,-122.289
3448002267,385000.0,3,1.75,1.0,1340,0,7,0,1960,0,47.7134,-122.292
7974200765,485000.0,3,1.0,1.0,1020,0,7,0,1941,0,47.6787,-122.285
7230400400,240000.0,3,2.0,1.0,1220,0,7,0,1980,0,47.4712,-122.1
7230400400,415500.0,3,2.0,1.0,1220,0,7,0,1980,0,47.4712,-122.1
2028700575,550000.0,3,2.0,1.5,1390,0,7,0,1915,0,47.6783,-122.366
4232400400,1260000.0,4,2.0,2.5,2970,0,9,0,1900,0,47.6235,-122.309
792500260,430000.0,2,2.0,2.0,1440,0,7,0,1990,0,47.3604,-122.45700000000001
2493200370,415000.0,2,1.75,1.0,1550,3,7,0,1953,0,47.5274,-122.384
844001052,365000.0,4,2.5,2.0,1904,0,7,0,1999,0,47.3107,-122.001
7696610240,257000.0,4,1.5,2.0,1400,0,7,0,1975,0,47.3314,-122.275
